2025-11-05T00:06:10.289Z 127.0.0.1 - GET /api/users/1/routines 304 - - 1.815 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
2025-11-05T00:06:10.682Z 127.0.0.1 - GET /api/users/1/routines 304 - - 1.583 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
2025-11-05T00:06:31.049Z 127.0.0.1 - GET /api/users/1/routines 304 - - 2.873 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
2025-11-05T00:06:43.935Z 127.0.0.1 - GET /api/users/1/routines/1/sets 404 166 - 1.565 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
2025-11-05T00:07:35.527Z 127.0.0.1 - GET /api/users/1/routines/1 200 353 - 10.946 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
2025-11-05T00:08:28.567Z 127.0.0.1 - GET /api/users/1/routines/1 304 - - 3.259 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
2025-11-05T00:08:58.823Z 127.0.0.1 - GET /api/users/1/routines/1 304 - - 3.954 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
2025-11-05T00:09:42.512Z 127.0.0.1 - GET /api/users/1/routines/1 304 - - 51.991 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
2025-11-05T00:09:51.291Z 127.0.0.1 - GET /api/users/1/routines/1 304 - - 4.532 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
2025-11-05T00:10:04.952Z 127.0.0.1 - GET /api/users/1/routines/1 304 - - 3.860 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
2025-11-05T00:10:06.272Z 127.0.0.1 - GET /api/users/1/routines/1 304 - - 3.574 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
2025-11-05T00:10:20.112Z 127.0.0.1 - GET /api/users/1/routines/1 304 - - 3.316 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
2025-11-05T00:10:44.050Z 127.0.0.1 - GET /api/users/1/routines/1 304 - - 3.573 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
2025-11-05T00:10:48.103Z 127.0.0.1 - GET /api/users/1/routines/1 304 - - 2.864 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
